assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Inhibition of Mer (unknown origin) at 1 uM relative to control,O=C(Nc1ccc(Oc2cc(NCCN3CCOCC3)ncn2)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL3091325,=,=,Inhibition,%,93.0,INH,%,93.0,O=C(Nc1ccc(Oc2cc(NCCN3CCOCC3)ncn2)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2013.0
Inhibition of Mer (unknown origin) at 0.5 uM relative to control,O=C(Nc1ccc(Oc2cc(NCCN3CCOCC3)ncn2)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL3091325,=,=,Inhibition,%,90.0,INH,%,90.0,O=C(Nc1ccc(Oc2cc(NCCN3CCOCC3)ncn2)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2013.0
Inhibition of Mer (unknown origin) at 75 uM relative to control,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)ncn1,CHEMBL3091325,=,=,Inhibition,%,83.0,INH,%,83.0,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)ncn1,2013.0
Inhibition of Mer (unknown origin) at 1 uM relative to control,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)ncn1,CHEMBL3091325,=,=,Inhibition,%,93.0,INH,%,93.0,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)ncn1,2013.0
Inhibition of Mer (unknown origin) at 0.5 uM relative to control,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)ncn1,CHEMBL3091325,=,=,Inhibition,%,89.0,INH,%,89.0,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)ncn1,2013.0
Inhibition of Mer (unknown origin) at 75 uM relative to control,Cc1cc(F)ccc1-n1cccc(C(=O)Nc2ccc(Oc3cc(N)ncn3)c(F)c2)c1=O,CHEMBL3091325,=,=,Inhibition,%,99.0,INH,%,99.0,Cc1cc(F)ccc1-n1cccc(C(=O)Nc2ccc(Oc3cc(N)ncn3)c(F)c2)c1=O,2013.0
Inhibition of Mer (unknown origin) at 1 uM relative to control,Cc1cc(F)ccc1-n1cccc(C(=O)Nc2ccc(Oc3cc(N)ncn3)c(F)c2)c1=O,CHEMBL3091325,=,=,Inhibition,%,65.0,INH,%,65.0,Cc1cc(F)ccc1-n1cccc(C(=O)Nc2ccc(Oc3cc(N)ncn3)c(F)c2)c1=O,2013.0
Inhibition of Mer (unknown origin) at 0.5 uM relative to control,Cc1cc(F)ccc1-n1cccc(C(=O)Nc2ccc(Oc3cc(N)ncn3)c(F)c2)c1=O,CHEMBL3091325,=,=,Inhibition,%,53.0,INH,%,53.0,Cc1cc(F)ccc1-n1cccc(C(=O)Nc2ccc(Oc3cc(N)ncn3)c(F)c2)c1=O,2013.0
Inhibition of Mer (unknown origin) at 75 uM relative to control,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4F)c3=O)cc2F)ncn1,CHEMBL3091325,=,=,Inhibition,%,87.0,INH,%,87.0,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4F)c3=O)cc2F)ncn1,2013.0
Inhibition of Mer (unknown origin) at 1 uM relative to control,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4F)c3=O)cc2F)ncn1,CHEMBL3091325,=,=,Inhibition,%,71.0,INH,%,71.0,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4F)c3=O)cc2F)ncn1,2013.0
Inhibition of Mer (unknown origin) at 0.5 uM relative to control,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4F)c3=O)cc2F)ncn1,CHEMBL3091325,=,=,Inhibition,%,50.0,INH,%,50.0,Nc1cc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4F)c3=O)cc2F)ncn1,2013.0
Inhibition of Mer (unknown origin) at 75 uM relative to control,O=C(Nc1ccc(Oc2ncnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL3091325,,,Inhibition,%,,INH,,,O=C(Nc1ccc(Oc2ncnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2013.0
Inhibition of Mer (unknown origin) at 1 uM relative to control,O=C(Nc1ccc(Oc2ncnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL3091325,=,=,Inhibition,%,93.0,INH,%,93.0,O=C(Nc1ccc(Oc2ncnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2013.0
Inhibition of Mer (unknown origin) at 0.5 uM relative to control,O=C(Nc1ccc(Oc2ncnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,CHEMBL3091325,=,=,Inhibition,%,77.0,INH,%,77.0,O=C(Nc1ccc(Oc2ncnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,2013.0
Inhibition of Mer (unknown origin) at 75 uM relative to control,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,CHEMBL3091325,=,=,Inhibition,%,95.0,INH,%,95.0,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,2013.0
Inhibition of Mer (unknown origin) at 1 uM relative to control,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,CHEMBL3091325,=,=,Inhibition,%,98.0,INH,%,98.0,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,2013.0
Inhibition of Mer (unknown origin) at 0.5 uM relative to control,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,CHEMBL3091325,=,=,Inhibition,%,98.0,INH,%,98.0,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,2013.0
Inhibition of Mer kinase phosphorylation in human 697 B-ALL cells after 1 hr by Western blot analysis,CCCCNc1ncc(C(=O)NCc2ccc(-n3ccnc3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,22.0,IC50,nM,22.0,CCCCNc1ncc(C(=O)NCc2ccc(-n3ccnc3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(N2CCOCC2)nc1N[C@H]1CC[C@H](O)CC1,CHEMBL3091375,>,>,IC50,nM,30000.0,IC50,uM,30.0,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(N2CCOCC2)nc1N[C@H]1CC[C@H](O)CC1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CN(C)c1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,>,>,IC50,nM,30000.0,IC50,uM,30.0,CN(C)c1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NCc2ccc(F)cc2)nc1N[C@H]1CC[C@H](O)CC1,CHEMBL3091375,=,=,IC50,nM,120.0,IC50,uM,0.12,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NCc2ccc(F)cc2)nc1N[C@H]1CC[C@H](O)CC1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NC2CCOCC2)nc1N[C@H]1CC[C@H](O)CC1,CHEMBL3091375,=,=,IC50,nM,180.0,IC50,uM,0.18,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NC2CCOCC2)nc1N[C@H]1CC[C@H](O)CC1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NC2CCCCC2)nc1N[C@H]1CC[C@H](O)CC1,CHEMBL3091375,=,=,IC50,nM,47.0,IC50,uM,0.047,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NC2CCCCC2)nc1N[C@H]1CC[C@H](O)CC1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CC(C)Nc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,24.0,IC50,uM,0.024,CC(C)Nc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NCCCO)nc1N[C@H]1CC[C@H](O)CC1,CHEMBL3091375,=,=,IC50,nM,59.0,IC50,uM,0.059,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NCCCO)nc1N[C@H]1CC[C@H](O)CC1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NCCCC(F)(F)F)nc1N[C@H]1CC[C@H](O)CC1,CHEMBL3091375,=,=,IC50,nM,86.0,IC50,uM,0.086,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NCCCC(F)(F)F)nc1N[C@H]1CC[C@H](O)CC1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NCCC2CC2)nc1N[C@H]1CC[C@H](O)CC1,CHEMBL3091375,=,=,IC50,nM,7.3,IC50,uM,0.0073,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cnc(NCCC2CC2)nc1N[C@H]1CC[C@H](O)CC1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,27.0,IC50,uM,0.027,CCCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,11.0,IC50,uM,0.011,CCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,37.0,IC50,uM,0.037,CCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,150.0,IC50,uM,0.15,CNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,Nc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,2400.0,IC50,uM,2.4,Nc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N2CCOCC2)n1,CHEMBL3091375,=,=,IC50,nM,9900.0,IC50,uM,9.9,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N2CCOCC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC2CCOCC2)n1,CHEMBL3091375,=,=,IC50,nM,170.0,IC50,uM,0.17,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC2CCOCC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NCc2ccncc2)n1,CHEMBL3091375,=,=,IC50,nM,620.0,IC50,uM,0.62,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NCc2ccncc2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CCNC2)n1,CHEMBL3091375,=,=,IC50,nM,110.0,IC50,uM,0.11,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CCNC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@@H]2CCNC2)n1,CHEMBL3091375,=,=,IC50,nM,1000.0,IC50,uM,1.0,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@@H]2CCNC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC2CCNCC2)n1,CHEMBL3091375,=,=,IC50,nM,62.0,IC50,uM,0.062,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC2CCNCC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC[C@@H]2CCCNC2)n1,CHEMBL3091375,=,=,IC50,nM,140.0,IC50,uM,0.14,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC[C@@H]2CCCNC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NCC2CCNCC2)n1,CHEMBL3091375,=,=,IC50,nM,37.0,IC50,uM,0.037,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NCC2CCNCC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC2CCCCC2)n1,CHEMBL3091375,=,=,IC50,nM,590.0,IC50,uM,0.59,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(NC2CCCCC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](N)CC2)n1,CHEMBL3091375,=,=,IC50,nM,2.1,IC50,uM,0.0021,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](N)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)NCc2ccc(-n3ccnc3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,4.3,IC50,uM,0.0043,CCCCNc1ncc(C(=O)NCc2ccc(-n3ccnc3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,5.2,IC50,uM,0.0052,CCCCNc1ncc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)NCc2ccc(F)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,14.0,IC50,uM,0.014,CCCCNc1ncc(C(=O)NCc2ccc(F)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,6.3,IC50,uM,0.0063,CCCCNc1ncc(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(CN3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,6.7,IC50,uM,0.0067,CCCCNc1ncc(C(=O)Nc2ccc(CN3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,14.0,IC50,uM,0.014,CCCCNc1ncc(C(=O)Nc2ccc(N3CCOCC3)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccccc2OC)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,39.0,IC50,uM,0.039,CCCCNc1ncc(C(=O)Nc2ccccc2OC)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2cccc(OC)c2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,29.0,IC50,uM,0.029,CCCCNc1ncc(C(=O)Nc2cccc(OC)c2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(OC)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,15.0,IC50,uM,0.015,CCCCNc1ncc(C(=O)Nc2ccc(OC)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)Nc2ccc(C(F)(F)F)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,230.0,IC50,uM,0.23,CCCCNc1ncc(C(=O)Nc2ccc(C(F)(F)F)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)NC2CCCCC2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,8.0,IC50,uM,0.008,CCCCNc1ncc(C(=O)NC2CCCCC2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)NC2CCOCC2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,13.0,IC50,uM,0.013,CCCCNc1ncc(C(=O)NC2CCOCC2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)NC2CCN(c3ncccn3)CC2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,4.1,IC50,uM,0.0041,CCCCNc1ncc(C(=O)NC2CCN(c3ncccn3)CC2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)NC2CCN(C(C)C)CC2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,8.4,IC50,uM,0.0084,CCCCNc1ncc(C(=O)NC2CCN(C(C)C)CC2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)N2CCC(N)CC2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,2500.0,IC50,uM,2.5,CCCCNc1ncc(C(=O)N2CCC(N)CC2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)NC2CCNCC2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,9.0,IC50,uM,0.009,CCCCNc1ncc(C(=O)NC2CCNCC2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(C(=O)N(C)CCCC)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,=,=,IC50,nM,5900.0,IC50,uM,5.9,CCCCNc1ncc(C(=O)N(C)CCCC)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNC(=O)c1cnc(NCCCC)nc1N[C@H]1CC[C@H](O)CC1,CHEMBL3091375,=,=,IC50,nM,67.0,IC50,uM,0.067,CCCCNC(=O)c1cnc(NCCCC)nc1N[C@H]1CC[C@H](O)CC1,2013.0
Inhibition of Mer kinase (unknown origin) using 5-FAM-EFPIYDFLPAKKK-CONH2 as substrate after 180 mins by microfluidic capillary electrophoresis assay,CCCCNc1ncc(NC(=O)c2ccc(F)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,CHEMBL3091375,>,>,IC50,nM,30000.0,IC50,uM,30.0,CCCCNc1ncc(NC(=O)c2ccc(F)cc2)c(N[C@H]2CC[C@H](O)CC2)n1,2013.0
