smiles,antibiotic_activity
O=c1nc[nH]c2c([C@@H]3N[C@H](CO)[C@@H](O)[C@H]3O)c[nH]c12,0
C/C=C/C/C=C/CCC(=O)[C@H]1O[C@H]1C(N)=O,0
O=[P@]1(N(CCCl)CCCl)NCCCO1,0
Cc1cccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)c1,0
C[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0
CNC(=O)N(C)[NH2+][O-],0
O=C1O[C@H]([C@@H](O)CO)[C@@H](O)[C@@H]1O,0
N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,0
CCN(CC)c1cc(C)nc2ncnn12,0
CC(C)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0
O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,0
O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,0
CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,0
O=C(O)C1=C[C@@H](O)[C@H](O)[C@H](O)C1,0
Nc1ccccc1C(=O)C[C@H](N)C(=O)O,0
CC[C@@]1(c2ccc(N)cc2)CCC(=O)NC1=O,0
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,0
C=CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,0
NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,0
Cc1cc(Oc2c(C3CC3)nn(CS(C)(=O)=O)c2C)cc(C)c1C#N,0
CN(C)CCCO[C@H]1[C@@H]([C@H](O)CO)O[C@@H]2OC(C)(C)O[C@H]12,0
Cc1onc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN(C)C(=O)CC(C)(C)C)c1C,0
CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,0
O=c1n(C[C@H]2CO2)c(=O)n(C[C@H]2CO2)c(=O)n1C[C@H]1CO1,0
O=Cc1c(O)cccc1OCCCCC(=O)O,0
CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O,0
CCOC(=O)CN1CCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CC1,0
N=C(N)c1ccc2nc(-c3cc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)cc(-c4cc(S(N)(=O)=O)ccc4O)c3O)[nH]c2c1,0
C[C@@H](C[N+](C)(C)C)OC(N)=O,0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,0
N#Cc1ccc(N2CCN(C(=O)COc3ccc4[nH]cc(CCN)c4c3)CC2)cc1,0
O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1,0
Nc1nccc(Oc2ccc(NC(=O)c3cn(COP(=O)(O)O)cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,0
CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,0
O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1,0
Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1,0
COC(=O)C[C@H]1CC(c2ccc(O)cc2)=NO1,0
NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,0
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0
N[C@H](Cc1cnc[nH]1)C(=O)O,0
CC[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0
N#Cc1cccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)c1,0
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)[C@@H]3C)n1,0
O=C(O[C@H]1CN2CCC1CC2)c1ccccc1,0
FC(F)(F)[C@@H](Cl)Br,0
C[Se]C[C@H](N)C(=O)O,0
COc1cc(C(=O)OCc2cccc(COC(=O)c3cc(OC)c(OC)c(OC)c3)n2)cc(OC)c1OC,0
C=CC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,0
CC[N+](C)(CC)CC(=O)Nc1c(C)cccc1C,0
COc1ccc2c(c1)c(C1=C(c3c[nH]c4ccccc34)C(=O)NC1=O)cn2CCCN(C)C,0
O=c1cc(O)ccn1[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0
CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,0
CC(=O)[C@@H](C#N)C(=O)Nc1cc(Br)ccc1Br,0
N#C/C(=C\c1cn(-c2ccccc2)c2ccccc12)C(=O)O,0
O=S(=O)(O)c1ccc(-c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4nc(c(-c5ccc(S(=O)(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,0
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,0
COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N@+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N@@+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCCCC2)[C@@H]1c1cccc([N+](=O)[O-])c1,0
Oc1ccc(O[C@H]2CCCCO2)cc1,0
CS(=O)(=O)CS(=O)(=O)OCCCl,0
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,0
Cc1ncc([N+](=O)[O-])n1C[C@@H](O)CN1CCOCC1,0
Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2,0
C[C@@H]1CNS(=O)(=O)N(c2ccc3c(C#N)nccc3c2)C1,0
CN(C)CCCSC(=N)N,0
O=C(CCCCCCC(=O)NO)NO,0
CN1N=C(N)c2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ncnc1c23,0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F,0
O=C(c1ccc2nonc2c1)N1CCCCC1,0
Cc1cccn2c(=O)c(/C=C(\C#N)c3nc4ccccc4s3)c(Oc3ccc(F)cc3)nc12,0
C[C@H](C[C@H](N)C(=O)O)C(=O)O,0
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,0
OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0
Cc1cc(C)c2nc(-c3ccccn3)cc(C(=O)Nc3ccc(S(=O)(=O)Nc4onc(C)c4C)cc3)c2c1,0
CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C,0
CC[C@@](C)(CN(C)C)OC(=O)c1ccccc1,0
CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,0
CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,0
CN1[C@@H](CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0
CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,0
Oc1nc(Cc2ccccn2)nc2c1cnn2C1CCOCC1,0
CC(O)CC(=O)O,0
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1,0
Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,0
C=Cc1c(C)c2cc3nc(c(CC(=O)N[C@@H](CC(=O)O)C(=O)O)c4nc(cc5[nH]c(cc1[nH]2)c(C)c5CC)C(C)=C4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C,0
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,0
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,0
N[C@@H](CS)C(=O)O,0
CN1C(=O)C[C@](C)(c2ccccc2)C1=O,0
CC(=O)NCCCS(=O)(=O)O,0
C=COCC(F)(F)F,0
COC(F)(F)C(Cl)Cl,0
COc1ccc2c(c1)c(CC(=O)OC[C@@H](C(=O)O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,0
FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,0
C=CCSC[C@@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0
C[C@@H](Cn1ccc(-c2ccc(C#N)c(Cl)c2)n1)NC(=O)c1cc([C@@H](C)O)n[nH]1,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO,0
C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,0
N#Cc1c(N2C=C(O)O[Sr]OC(O)=C2)sc2c1CC(=O)O[Sr]OC2=O,0
C[C@@H](N)C(=O)O,0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(N=[N+]=[N-])ccc1-2,0
CC(C)OC(=O)N[C@H]1Cc2c(n(Cc3ccccn3)c3ccc(C#N)cc23)C1,0
O=C(O)CCC(=O)C(=O)O,0
CCCCP(=O)(O)CCCN,0
N#Cc1c(O)c2c(-c3ccc(-c4ccccc4O)cc3)csc2[nH]c1=O,0
O=C(O)COc1ccc(/C=C2\SC(=O)NC2=O)cc1,0
CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,0
CCOc1ccc2nc(SCCN3CCOCC3)[nH]c2c1,0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
CCCCN1CCC[C@@H]1CNC(=O)c1cc(C#N)c2ccccc2c1OC,0
C[C@@]1(c2ccccc2)OC(C(=O)O)=CC1=O,0
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,0
CC(C)C(N)=O,0
C[C@@H]1C=CNN1C(=O)c1cccnc1,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,0
CC(C)(CO)[C@@H](O)C(=O)NCCCO,0
C=CCN1CCc2nc(N)sc2CC1,0
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,0
Cl/C=C\C[N+]12CN3CN(CN(C3)C1)C2,0
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0
N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,0
CN(C)CCCCSC(=N)N,0
CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O.CC1(C)Oc2ccc(C#N)cc2[C@H](N2CCCC2=O)[C@H]1O,0
O=c1[nH]ccc2c(S(=O)(=O)N3CCCNCC3)cccc12,0
CCN(CC)C(=O)Nc1ccc(OC[C@@H](O)CNC(C)(C)C)c(C(C)=O)c1,0
Cc1cc(-n2cccc2)c(S(C)(=O)=O)cc1C(=O)NC(=N)N,0
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,0
CNC(=N)NC(=O)Nc1c(C)cccc1C,0
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
O=C(Nc1nnn[nH]1)c1cncc(N2CCCC2)n1,0
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,0
CCC1=C[C@@H]2[C@H](C1)C[C@]2(CN)CC(=O)O,0
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,0
C[C@](O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0
Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,0
O=C(O)COc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)c1,0
C[C@@H](CNC(=O)c1cccnc1)NC(=O)c1cccnc1,0
CCCN1CCO[C@@H]2c3cc(O)ccc3OC[C@H]21,0
C[N+](C)(C)CCO,0
CC(C)c1ccc(C(=O)c2cccs2)c(SCCCCCCCCN(C)C)n1,1
O=C1NC(=O)/C(=C\c2ccc(-c3ccc(F)cc3)o2)S1,0
O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ccc(-c2ccccc2)cn1,0
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,0
O=C1CCCN1CC#CCN1CCCC1,0
CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,0
Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,0
COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CC[N@@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@@H]2Cc2ccc(OC)c(OC)c2)cc1OC,0
Cc1cc(C)cc(C(=O)O[C@@H]2C[C@@H]3CC[C@H](C2)N3C)c1,0
O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,0
COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,0
CN[C@H](CC(=O)O)C(=O)O,0
O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2,0
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0
COc1cc(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc(NC(=O)c3ccc(C)c(OC)c3)cc2)cc(OC)c1,0
COc1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4cccc(C)c4)cn3)c2)cc(OC)c1OC,0
CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]12C,0
CC(=O)N[C@H]1[C@@H](OC(C)C)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,0
CCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,0
CC1(C)C2CC1[C@](C)(O)[C@H](O)C2,0
CCn1ncc2c(NC3CCOCC3)c(-c3nnc(Cc4sc(C)nc4C)o3)cnc21,0
CN1CCC[C@@H]1CCSc1ccc(O)cc1,0
N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1ccc(O)cc1,0
CC12CCC(CC1)C(C)(C)O2,0
COc1ccccc1[C@H](Cn1c(=O)n(C(C)(C)C(=O)O)c(=O)c2c(C)c(-c3ncco3)sc21)OC1CCOCC1,0
CCOc1nc2c(N)ncnc2n1CC,0
Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1,0
C[C@H]1NC(=O)NC1=O,0
N=C(NOC[C@@H](O)CN1CCCCC1)c1cccnc1,0
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,0
Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@@H]2CO[P@@](=O)(O)O[C@H]2[C@H]1O,0
CC(C)N1CCN(c2ccc(C(=O)c3c(-c4ccc(O)cc4)sc4cc(O)ccc34)cc2)CC1,0
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,0
O=C1Nc2ccc(CN3C(=O)CSC3=O)cc2/C1=C/c1cc(CN2CCOCC2)c[nH]1,0
CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1,0
Cc1csc(NC(=O)CSc2ccc(-c3ccccc3)nn2)n1,0
O=C(O)C(Cl)(Cl)Cl,0
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,0
Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1,0
C[C@@H](C(=O)O)c1ccc(C[C@H]2CCCC2=O)cc1,0
Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1,0
CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,0
COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(OC)c(OC)cc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,0
O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3[C@H]4CC[C@@H]3COC4)n2)cc1,0
CCN(CC)CCNC(=O)COc1ccc(OC)cc1,0
Cc1ncc(CNC(=O)N(CCCl)[NH2+][O-])c(N)n1,0
COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1,0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,0
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,0
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0
C#CC[C@H](Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,0
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0
COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2COP(=O)(O)O,0
O=S1(=O)N[C@H]2CCCN2c2ccccc21,0
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,0
Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,0
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,0
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1,0
NC(=O)c1sc(-c2ccsc2)cc1N,0
Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,0
O=C(O)COc1cccc(-c2ocnc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,0
CC(C)OC(=O)c1cc2c(OC[C@@H](O)CNC(C)(C)C)cccc2[nH]1,0
O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12,0
O=C(CCCCCN1C(=O)c2cccc3cccc(c23)C1=O)NO,0
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C\CC[C@@]1(C)O[C@@H]21,0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,0
N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0
CCOc1ccc(C(=O)OCCN(CC)CC)cc1,0
O=C(O)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O,0
O[C@@H](Cc1ccncc1)C(Cl)(Cl)Cl,0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@@H]1CCC2=O,0
C[N+](C)(CF)CCO,0
C[C@]12CC[C@H]3[C@@H](C=CC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@]2(O)CCC(=O)O,0
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@H]1c1ccccc1Cl,0
C[N@@+]1([O-])[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,0
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(N)=O)c1nnc(C)n1-2,0
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,0
COc1ccc2c(c1OCc1ccccc1)C[C@@H](C(=O)O)N(C(=O)C(c1ccccc1)c1ccccc1)C2,0
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,0
Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)c(C(C)C)c1,0
O=C1C=CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,0
O=C(O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1,0
COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,0
C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O,0
O=C(O)CCc1cc(C(=O)c2ccc(OC3CCCC3)cc2O)ccc1OCc1ccc2c(=O)[nH]oc2c1,0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
C[C@@H](NC(=O)[C@@H]1CSCN1C(=O)c1ccccc1)c1ccccc1,0
C[C@H](CS(C)(=O)=O)n1ccc2c(C(F)(F)F)c(C#N)ccc21,0
CCCCCCCC(=O)OC[C@@H](O)CO,0
c1cnc(SCc2cccnc2)nc1,0
Cc1cc(/C=C2\SC(=O)N(c3ccccc3)C2=O)c(C)n1-c1cccnc1,0
CCc1ccc(CCOc2ccc(C[C@H]3SC(=O)NC3=O)cc2)nc1,0
CCCCCCCC(=O)O,0
C[C@H](c1cc2ccccc2s1)N(O)C(N)=O,0
Cc1cc(S(C)(=O)=O)c(S(C)(=O)=O)cc1C(=O)NC(=N)N,0
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O,0
CC(C)OCCn1c(=S)[nH]c(=O)c2[nH]ccc21,0
COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,0
CC(C)(C)[C@H]1CCc2c(sc(NC(=O)c3ccco3)c2C(=O)O)C1,0
CNC(=O)c1ccc2cc([C@]3(O)CCn4cncc43)ccc2c1,0
C[C@]12C=CC[C@H]1[C@@H]1CC[C@H]3CC(=O)CC[C@@]3(C)[C@H]1CC2,0
Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cccnc4)cc3)oc2C)cc1,0
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,0
C=C1C(=O)C[C@H]2C[C@@H]3O[C@@]3(C)CC[C@@H]3O[C@@]3(C)C[C@@H](OC(C)=O)[C@H]1C2(C)C,0
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5n[nH]cc45)nc(N4CCOCC4)c3s2)CC1,0
OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O,0
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)[C@@H]2C1,0
O=C(O)CNC(=O)[C@@H](CS)Cc1ccccc1,0
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O,0
CC(=O)SC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0
Cn1cccc1/C=C1\C(=O)NC(=O)c2ccccc21,0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,0
O=c1c2c(c1=O)N(CCP(=O)(O)O)CCCN2,0
Nc1ccccc1S(N)(=O)=O,0
CCOC(=O)CC(=O)N1CCS[C@@H]1COc1ccccc1OC,0
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,0
Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,0
COc1cc2nc(N(C)CCCNC(=O)[C@H]3CCCO3)nc(N)c2cc1OC,0
OCc1ccc(-c2ccc(-c3ccc(CO)s3)o2)s1,0
O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,0
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,0
C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,0
N#Cc1c(N)nc(SCC(N)=O)c(C#N)c1-c1ccc(OCC2CC2)cc1,0
C#C[C@]1(O)CC[C@@H]2[C@@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,0
CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O,0
C[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,0
