assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Transactivation of human LXR-alpha transfected in HEK293 cells after 24 hrs by luciferase reporter gene assay,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL2203118,,,Activity,,,Activity,,,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2012
Transactivation of human LXR-alpha transfected in HEK293 cells after 24 hrs by luciferase reporter gene assay,CCOC(=O)c1c(O)cc(O)cc1O,CHEMBL2203118,,,Activity,,,Activity,,,CCOC(=O)c1c(O)cc(O)cc1O,2012
Transactivation of human LXR-alpha transfected in HEK293 cells after 24 hrs by luciferase reporter gene assay,CCOC(=O)c1c(O)cc(O)cc1O,CHEMBL2203118,=,=,EC50,nM,80760.0,EC50,uM,80.76,CCOC(=O)c1c(O)cc(O)cc1O,2012
Transactivation of human LXR-alpha transfected in HEK293 cells at 100 uM after 24 hrs by luciferase reporter gene assay,CCOC(=O)c1c(O)cc(O)cc1O,CHEMBL2203118,=,=,Activity,%,64.0,Activity,%,64.0,CCOC(=O)c1c(O)cc(O)cc1O,2012
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of ABCA1 gene expression at 100 nM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of ABCA1 gene expression at 100 nM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of ABCA1 gene expression at 100 nM after 48 hr by luciferase reporter gene assay relative to control,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL3046494,=,=,FC,,2.61,FC,,2.61,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of ABCA1 gene expression at 10 uM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,FC,,1.9,FC,,1.9,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of ABCA1 gene expression after 48 hr by luciferase reporter gene assay,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of ABCA1 gene expression at 10 uM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,FC,,1.7,FC,,1.7,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of ABCA1 gene expression after 48 hr by luciferase reporter gene assay,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of SREBP1c gene expression at 100 nM after 48 hr by luciferase reporter gene assay relative to control,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL3046494,=,=,FC,,2.6,FC,,2.6,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of SREBP1c gene expression at 100 nM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of SREBP1c gene expression at 100 nM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of SREBP1c gene expression at 1 uM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,FC,,2.26,FC,,2.26,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of SREBP1c gene expression at 10 uM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,FC,,3.42,FC,,3.42,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of SREBP1c gene expression after 48 hr by luciferase reporter gene assay,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of SREBP1c gene expression at 1 uM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,FC,,2.3,FC,,2.3,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of SREBP1c gene expression at 10 uM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,FC,,4.52,FC,,4.52,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of SREBP1c gene expression after 48 hr by luciferase reporter gene assay,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as PEPCK gene expression at 100 nM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as PEPCK gene expression at 100 nM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,FC,,0.94,FC,,0.94,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as PEPCK gene expression at 1 uM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,FC,,0.65,FC,,0.65,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as PEPCK gene expression at 1 uM after 48 hr by luciferase reporter gene assay relative to control,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL3046494,=,=,FC,,0.66,FC,,0.66,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as PEPCK gene expression at 1 uM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,FC,,0.62,FC,,0.62,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as decrease in PEPCK gene transactivation at 10 uM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,Activity,%,58.0,Activity,%,58.0,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as decrease in PEPCK gene transactivation at 10 uM after 48 hr by luciferase reporter gene assay relative to control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,Activity,%,46.0,Activity,%,46.0,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transrepression of PEPCK gene expression after 48 hr by luciferase reporter gene assay,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transrepression of PEPCK gene expression after 48 hr by luciferase reporter gene assay,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of CYP7A1 gene expression at 100 nM after 48 hr by luciferase reporter gene assay relative to vehicle-treated control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of CYP7A1 gene expression at 100 nM after 48 hr by luciferase reporter gene assay relative to vehicle-treated control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of CYP7A1 gene expression at 100 nM after 48 hr by luciferase reporter gene assay relative to vehicle-treated control,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL3046494,=,=,FC,,2.2,FC,,2.2,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of CYP7A1 gene expression at 10 uM after 48 hr by luciferase reporter gene assay relative to vehicle-treated control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,FC,,2.0,FC,,2.0,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of CYP7A1 gene expression at 10 uM after 48 hr by luciferase reporter gene assay relative to vehicle-treated control,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,=,=,FC,,2.0,FC,,2.0,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of CYP7A1 gene expression after 48 hr by luciferase reporter gene assay,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of CYP7A1 gene expression after 48 hr by luciferase reporter gene assay,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL3046494,=,=,EC50,nM,190.0,EC50,nM,190.0,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2013
Agonist activity at Homo sapiens (human) LXRalpha expressed in HepG2 cells assessed as transactivation of CYP7A1 gene expression after 48 hr by luciferase reporter gene assay,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,CHEMBL3046494,,,Activity,,,Activity,,,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,2013
Modulation of LXR-alpha (unknown origin),COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1,CHEMBL2311492,,,Activity,,,Activity,,,COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1,2013
Antagonist activity at LXRalpha (unknown origin) expressed in HEK293t cells,COc1cc(O)c(C(CC(=O)N2C[C@H](C)C[C@H](C)C2)c2ccc3c(c2)OCO3)c(OC)c1,CHEMBL2321802,=,=,IC50,nM,10000.0,IC50,uM,10.0,COc1cc(O)c(C(CC(=O)N2C[C@H](C)C[C@H](C)C2)c2ccc3c(c2)OCO3)c(OC)c1,2013
Induction of recruitment of Trap220 peptide to LXRalpha (unknown origin) by TR-FRET LXR-alpha co-activator assay,CCN(c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)S(=O)(=O)c1ccccc1,CHEMBL2321801,,,Activity,,,Activity,,,CCN(c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)S(=O)(=O)c1ccccc1,2013
Induction of recruitment of Trap220 peptide to LXRalpha (unknown origin) by TR-FRET LXR-alpha co-activator assay,CC12CCC(CC1)C(C)(C)O2,CHEMBL2321801,,,Activity,,,Activity,,,CC12CCC(CC1)C(C)(C)O2,2013
Binding affinity to LXRalpha (unknown origin),CCN(c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)S(=O)(=O)c1ccccc1,CHEMBL2321801,=,=,EC50,nM,320.0,EC50,uM,0.32,CCN(c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1)S(=O)(=O)c1ccccc1,2013
Agonist activity at LXRalpha (unknown origin) transfected in human CHO-K1 cells assessed as induction of transactivation at 200 microM by luciferase reporter gene transactivation assay relative to control,CC12CCC(CC1)C(C)(C)O2,CHEMBL2321801,=,=,FC,,2.3,FC,,2.3,CC12CCC(CC1)C(C)(C)O2,2013
Agonist activity at LXRalpha (unknown origin) transfected in human CHO-K1 cells assessed as induction of transactivation at 100 microM by luciferase reporter gene transactivation assay relative to control,CC12CCC(CC1)C(C)(C)O2,CHEMBL2321801,=,=,FC,,2.0,FC,,2.0,CC12CCC(CC1)C(C)(C)O2,2013
Agonist activity at LXRalpha (unknown origin) transfected in human CHO-K1 cells assessed as induction of transactivation at 50 microM by luciferase reporter gene transactivation assay relative to control,CC12CCC(CC1)C(C)(C)O2,CHEMBL2321801,=,=,FC,,1.4,FC,,1.4,CC12CCC(CC1)C(C)(C)O2,2013
Agonist activity at LXRalpha (unknown origin) transfected in human CHO-K1 cells assessed as induction of transactivation by luciferase reporter gene transactivation assay relative to control,CC12CCC(CC1)C(C)(C)O2,CHEMBL2321801,,,Activity,,,Activity,,,CC12CCC(CC1)C(C)(C)O2,2013
Agonist activity at LXRalpha (unknown origin) transfected in human CHO-K1 cells assessed as induction of transactivation at 50 to 200 microM by luciferase reporter gene transactivation assay relative to control,CC12CCC(CC1)C(C)(C)O2,CHEMBL2321801,>,>,Activity,%,75.0,Activity,%,75.0,CC12CCC(CC1)C(C)(C)O2,2013
Transactivation of LXRalpha (unknown origin) by luciferase reporter gene assay relative to carba-T0901317,Cc1cc2c(cc1-n1c(C(F)(F)F)nc3cc(C(=O)O)ccc31)C(C)(C)CCC2(C)C,CHEMBL2331224,,,Activity,,,Activity,,,Cc1cc2c(cc1-n1c(C(F)(F)F)nc3cc(C(=O)O)ccc31)C(C)(C)CCC2(C)C,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,COc1ccc(CN(Cc2cccnc2)Cc2ccc(C#N)s2)cc1,CHEMBL2380244,>,>,IC50,nM,100000.0,IC50,uM,100.0,COc1ccc(CN(Cc2cccnc2)Cc2ccc(C#N)s2)cc1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,Clc1ccc(CN(Cc2cccnc2)Cc2ncc[nH]2)cc1,CHEMBL2380244,>,>,IC50,nM,100000.0,IC50,uM,100.0,Clc1ccc(CN(Cc2cccnc2)Cc2ncc[nH]2)cc1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,O=[N+]([O-])c1ccc(CN(Cc2ccccc2)Cc2ccc(Cl)cc2)s1,CHEMBL2380244,>,>,IC50,nM,100000.0,IC50,uM,100.0,O=[N+]([O-])c1ccc(CN(Cc2ccccc2)Cc2ccc(Cl)cc2)s1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,Cc1cc(Cl)ccc1CN(Cc1ccc(Cl)cc1)Cc1ccc([N+](=O)[O-])s1,CHEMBL2380244,=,=,IC50,nM,63000.0,IC50,uM,63.0,Cc1cc(Cl)ccc1CN(Cc1ccc(Cl)cc1)Cc1ccc([N+](=O)[O-])s1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,Clc1ccc(CN(Cc2cccnc2)Cc2nccs2)cc1,CHEMBL2380244,=,=,IC50,nM,50000.0,IC50,uM,50.0,Clc1ccc(CN(Cc2cccnc2)Cc2nccs2)cc1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,Clc1ccc(CN(Cc2cccnc2)Cc2sccc2-n2cccc2)cc1,CHEMBL2380244,=,=,IC50,nM,40000.0,IC50,uM,40.0,Clc1ccc(CN(Cc2cccnc2)Cc2sccc2-n2cccc2)cc1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,Clc1ccc(CN(Cc2cccnc2)Cc2cc3ccccc3s2)cc1,CHEMBL2380244,=,=,IC50,nM,40000.0,IC50,uM,40.0,Clc1ccc(CN(Cc2cccnc2)Cc2cc3ccccc3s2)cc1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,O=[N+]([O-])c1ccc(CN(Cc2ccc(F)cc2)Cc2cccnc2)s1,CHEMBL2380244,=,=,IC50,nM,40000.0,IC50,uM,40.0,O=[N+]([O-])c1ccc(CN(Cc2ccc(F)cc2)Cc2cccnc2)s1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,Cc1ccc(CN(Cc2cccnc2)Cc2ccc([N+](=O)[O-])s2)cc1,CHEMBL2380244,=,=,IC50,nM,40000.0,IC50,uM,40.0,Cc1ccc(CN(Cc2cccnc2)Cc2ccc([N+](=O)[O-])s2)cc1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,N#Cc1ccc(CN(Cc2cccnc2)Cc2ccccc2F)s1,CHEMBL2380244,=,=,IC50,nM,32000.0,IC50,uM,32.0,N#Cc1ccc(CN(Cc2cccnc2)Cc2ccccc2F)s1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,Cc1sc(CN(Cc2ccc(Cl)cc2)Cc2cccnc2)cc1Br,CHEMBL2380244,=,=,IC50,nM,32000.0,IC50,uM,32.0,Cc1sc(CN(Cc2ccc(Cl)cc2)Cc2cccnc2)cc1Br,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,COc1ccc(CN(Cc2cccnc2)Cc2ccc([N+](=O)[O-])s2)cc1,CHEMBL2380244,=,=,IC50,nM,32000.0,IC50,uM,32.0,COc1ccc(CN(Cc2cccnc2)Cc2ccc([N+](=O)[O-])s2)cc1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,Cc1ccccc1CN(Cc1cccnc1)Cc1ccc([N+](=O)[O-])s1,CHEMBL2380244,=,=,IC50,nM,32000.0,IC50,uM,32.0,Cc1ccccc1CN(Cc1cccnc1)Cc1ccc([N+](=O)[O-])s1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,Cc1cccc(CN(Cc2cccnc2)Cc2ccc([N+](=O)[O-])s2)c1,CHEMBL2380244,=,=,IC50,nM,25000.0,IC50,uM,25.0,Cc1cccc(CN(Cc2cccnc2)Cc2ccc([N+](=O)[O-])s2)c1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,N#Cc1ccc(CN(Cc2ccc(Cl)cc2)Cc2cccnc2)s1,CHEMBL2380244,=,=,IC50,nM,20000.0,IC50,uM,20.0,N#Cc1ccc(CN(Cc2ccc(Cl)cc2)Cc2cccnc2)s1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,O=[N+]([O-])c1ccc(CN(Cc2ccc(Cl)cc2)Cc2ccccc2F)s1,CHEMBL2380244,=,=,IC50,nM,20000.0,IC50,uM,20.0,O=[N+]([O-])c1ccc(CN(Cc2ccc(Cl)cc2)Cc2ccccc2F)s1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,N#Cc1ccc(CN(Cc2cccnc2)Cc2ccc(F)c(F)c2)s1,CHEMBL2380244,=,=,IC50,nM,16000.0,IC50,uM,16.0,N#Cc1ccc(CN(Cc2cccnc2)Cc2ccc(F)c(F)c2)s1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,O=[N+]([O-])c1ccc(CN(Cc2cccnc2)Cc2cccc(C(F)(F)F)c2)s1,CHEMBL2380244,=,=,IC50,nM,16000.0,IC50,uM,16.0,O=[N+]([O-])c1ccc(CN(Cc2cccnc2)Cc2cccc(C(F)(F)F)c2)s1,2013
Binding affinity to LXRalpha (unknown origin) by radioligand displacement assay,CC(C)CCN(Cc1ccc(Cl)cc1)Cc1ccc([N+](=O)[O-])s1,CHEMBL2380244,=,=,IC50,nM,16000.0,IC50,uM,16.0,CC(C)CCN(Cc1ccc(Cl)cc1)Cc1ccc([N+](=O)[O-])s1,2013
